TransactionID,id_01,id_02,DeviceType,DeviceInfo
3000944,-45.944732461107584,98507.98173570767,desktop,iOS Device
3000945,-54.1795194747784,94631.69698383764,desktop,MacOS
3000946,-5.498290575150605,20513.497843541565,mobile,nan
3000947,-32.639016800330495,87660.9607501753,desktop,iOS Device
3000948,-93.51007204615905,70744.87000475678,mobile,nan
3000949,-53.42744223325025,45930.80981688425,desktop,nan
3000950,-75.97549815356962,54520.488438148175,desktop,nan
3000951,-53.01956785513185,85110.41732326335,mobile,Windows
3000952,-54.45344279936383,48533.359024198944,desktop,Windows
3000953,-41.7855197185258,37947.52954140756,desktop,nan
3000954,-64.32295096507488,49831.5018095726,mobile,MacOS
3000955,-83.5729550544072,58333.850599469864,mobile,iOS Device
3000956,-49.62805654100437,19718.687724056534,mobile,MacOS
3000957,-16.9797115654238,90189.86529643208,desktop,Windows
3000958,-33.59877719323977,67744.50793413178,desktop,iOS Device
3000959,-66.16321340747842,63693.6228164114,desktop,nan
3000960,-6.447697724114278,10850.126391883176,desktop,MacOS
3000961,-8.779242875081778,60813.21987908659,desktop,MacOS
3000962,-79.06516006159012,12975.10556161074,mobile,nan
3000963,-96.0582414879637,8791.069844344507,desktop,MacOS
3000964,-25.869129164923777,53203.77866859694,mobile,Windows
3000965,-17.238973865084674,40875.767870603006,desktop,nan
3000966,-3.213543404864467,59292.216745466096,mobile,MacOS
3000967,-11.016360591168933,9832.994637666621,desktop,nan
3000968,-39.946523179358515,43667.323221878585,desktop,iOS Device
3000969,-46.99476607876192,18303.884789470638,mobile,nan
3000970,-97.21589487374138,98722.90850648754,desktop,MacOS
3000971,-75.33435531552222,56553.871031082264,mobile,Windows
3000972,-54.03852482670736,69056.24923314586,desktop,nan
3000973,-37.14960999164322,33216.40978757817,desktop,nan
3000974,-44.274816668158934,10379.15256315507,mobile,MacOS
3000975,-25.73640103183095,97611.21541557013,desktop,Windows
3000976,-72.02330691129592,29339.644502935138,mobile,Windows
3000977,-43.50473923475268,42957.01033218385,desktop,iOS Device
3000978,-91.18577566092078,65336.528248554925,desktop,iOS Device
3000979,-58.633447641679304,3445.032470925017,desktop,MacOS
3000980,-24.983916704539894,81215.6539212114,desktop,Windows
3000981,-30.659914657095598,54121.24081283341,desktop,Windows
3000982,-0.9357262827820989,28543.50151981339,desktop,iOS Device
3000983,-72.2108874012244,7099.190543954455,desktop,iOS Device
3000984,-50.18107008260208,17087.343131969705,mobile,MacOS
3000985,-67.04695862260033,89608.35202649025,desktop,Windows
3000986,-55.939688594082526,68916.39816965321,desktop,nan
3000987,-14.304987013061194,25740.270442052093,desktop,iOS Device
3000988,-31.579092481151335,7494.475729557924,mobile,MacOS
3000989,-11.755880865241835,69370.915926277,mobile,Windows
3000990,-79.64888916681136,57668.36487080875,desktop,Windows
3000991,-12.663888215856204,41047.43292136527,desktop,iOS Device
3000992,-94.02377258216156,36997.53346981632,desktop,MacOS
3000993,-11.140071956284757,22464.613316981722,mobile,nan
3000994,-67.09262205392722,67291.51439721424,desktop,iOS Device
3000995,-68.54123665859335,97096.13475159318,mobile,MacOS
3000996,-48.79114233013361,18395.80933784576,desktop,Windows
3000997,-5.930981227676824,60114.54538153483,mobile,nan
3000998,-95.22186353185947,42994.320518851644,mobile,MacOS
3000999,-64.77690249292547,45222.18345272182,desktop,nan
