TransactionID,isFraud,TransactionAmt,ProductCD,card1,card2,addr1,P_emaildomain,id_01,id_02,DeviceType,DeviceInfo
3000519,0,4635.90237853357,R,12064,247,199,hotmail.com,-66.90852342198048,10258.492236193042,desktop,iOS Device
3000520,0,310.73427754490865,W,12312,108,106,gmail.com,-75.1712520369154,43284.13219551408,mobile,
3000521,0,4672.835773759516,S,5780,387,129,yahoo.com,-1.1986037934578349,13746.689299437492,mobile,MacOS
3000522,1,1764.5972093257758,C,5177,487,404,gmail.com,-61.06102203331265,94814.74219354604,desktop,MacOS
3000523,0,516.0899339615904,S,16169,149,243,,-26.73873007596012,48041.9157362402,mobile,MacOS
3000524,0,2434.500078339765,H,7476,437,210,,-31.52748361189954,32408.65826132989,mobile,
3000525,0,1291.3150729253346,H,3382,104,331,yahoo.com,-78.79187625226223,76864.10304077111,mobile,Windows
3000526,0,1431.515780789995,H,17915,503,278,gmail.com,-76.10023197884487,50296.91066564412,mobile,iOS Device
3000527,0,1543.37692498217,S,13508,442,171,,-71.87154364469659,31693.36837723256,mobile,Windows
3000528,0,4017.099230184991,R,1634,225,309,,-58.88727217406208,81384.80649668937,desktop,
3000529,0,2700.41477060952,C,12996,174,319,gmail.com,-76.56749343494732,86848.06294911107,desktop,Windows
3000530,0,1563.4254187884585,H,15162,264,179,,-98.03485172531522,67627.80846257902,desktop,MacOS
3000531,1,3055.565578721483,H,17386,377,182,gmail.com,-12.060694319280458,5649.477818359062,desktop,MacOS
3000532,1,3583.591864373736,H,15005,541,141,,-3.439016861911597,57065.96513648668,desktop,Windows
3000533,0,1370.3937636603334,C,9397,423,372,gmail.com,-65.84296129684321,76566.19628773088,desktop,
3000534,0,2073.610016611504,H,13327,576,290,yahoo.com,-66.1493120574527,14513.798196274636,desktop,Windows
3000535,0,618.2116057513683,C,15394,399,272,,-99.2908187225629,23638.40438707573,mobile,MacOS
3000536,0,913.9352541780548,H,3890,389,106,yahoo.com,-31.97493116696259,88367.0154017455,desktop,MacOS
3000537,0,3408.778091285264,S,11858,176,254,,-17.456010425137123,2992.050463454329,desktop,
3000538,0,915.3773550011784,S,9026,397,109,,-85.33916996399968,75519.98664477162,desktop,Windows
3000539,0,2630.5652844986303,C,4306,236,133,hotmail.com,-84.03336506328492,47903.55595892787,mobile,MacOS
3000540,0,3548.140845994939,S,1897,205,135,gmail.com,-20.991675002856223,45230.44372512108,desktop,MacOS
3000541,0,543.3158462427717,C,10277,194,105,yahoo.com,-38.370925164585536,1702.5567169938304,desktop,Windows
3000542,0,2840.887975948229,S,10471,234,314,yahoo.com,-95.5139442372283,82120.42486568278,mobile,Windows
3000543,0,1290.248290669805,S,15896,167,233,yahoo.com,-37.74530095377183,36622.66516302008,desktop,iOS Device
3000544,0,4815.005107435523,C,16240,246,384,gmail.com,-69.1082277156234,54535.79749875375,desktop,
3000545,0,2422.8927771324243,R,15683,589,225,hotmail.com,-63.12748445291541,68052.76794723028,mobile,
3000546,0,4031.902823378039,S,1670,577,436,yahoo.com,-23.026858170311986,70560.32806735366,desktop,Windows
3000547,0,2755.6304453597463,H,12767,258,273,gmail.com,-18.90648073273894,95642.02582378116,mobile,
3000548,0,226.62853894554763,R,14006,483,251,,-59.96433731601694,53602.6553704243,desktop,MacOS
3000549,0,3169.425364214172,C,16768,262,430,yahoo.com,-5.284706399364524,40572.23554646833,desktop,Windows
3000550,0,4757.502677611218,R,17633,540,125,yahoo.com,-59.35372820479278,95416.65902267909,desktop,Windows
3000551,0,3012.0429825301926,W,2892,440,482,hotmail.com,-22.816396476989013,64568.913267526594,mobile,Windows
3000552,0,4097.752408539684,W,4439,288,214,yahoo.com,-51.61227354357409,30516.885271379007,mobile,iOS Device
3000553,0,4422.190252108555,S,3854,514,481,yahoo.com,-10.246767347791604,13519.960294953544,mobile,
3000554,0,1148.118062025173,S,12577,438,383,,-9.223875634982136,84412.89564505295,desktop,iOS Device
3000555,0,1068.103751142051,H,12763,194,486,gmail.com,-91.25831921289162,36855.978676621,desktop,MacOS
3000556,0,3058.795134366449,R,12618,280,174,gmail.com,-6.350666868977427,66386.50241507869,mobile,
3000557,0,2061.0320643354567,W,9235,387,265,hotmail.com,-17.446515847958437,47610.82551722392,mobile,iOS Device
3000558,0,4200.907901304934,S,3618,421,288,,-20.86892856873331,20694.048199708795,desktop,Windows
3000559,0,4501.115385756076,R,4163,286,177,gmail.com,-79.90886603144776,60566.97425342605,desktop,iOS Device
3000560,0,1773.5726827205633,S,3942,471,189,,-19.488079124533517,7007.6238261175495,desktop,Windows
3000561,0,1191.9840892826655,S,2925,237,275,gmail.com,-14.986726531496316,41920.90352724803,desktop,iOS Device
3000562,0,3904.822321066871,W,3972,229,120,,-71.08496655458491,55114.87902670344,mobile,iOS Device
3000563,0,1381.2821173851992,W,12705,293,153,hotmail.com,-4.77399216376763,44168.65043773933,desktop,iOS Device
3000564,0,4114.845449383255,S,11640,415,283,yahoo.com,-95.01398536008358,75118.5453498481,desktop,Windows
3000565,0,2124.4538857073267,C,11966,571,458,hotmail.com,-85.00907467528603,82964.57049998593,desktop,iOS Device
3000566,0,3341.073997464437,S,12138,372,321,gmail.com,-46.24188619484857,77353.06432928462,desktop,
3000567,0,486.7212160349942,S,16935,451,414,hotmail.com,-42.42075288776904,4842.481833368409,desktop,
3000568,0,3123.058030136099,H,14145,243,427,yahoo.com,-35.48499166990966,20218.74827415125,desktop,
3000569,0,2264.3207168987733,H,1489,115,278,hotmail.com,-98.30308706845337,54124.14341711366,desktop,Windows
3000570,0,2937.176231245616,H,12748,401,375,gmail.com,-3.963322537786979,93547.38200393632,mobile,Windows
3000571,0,848.3908966468684,C,4516,522,211,gmail.com,-95.5411907265856,83660.72073015956,mobile,
3000572,0,3686.999987271469,C,7410,344,323,hotmail.com,-85.69380472765977,84410.91632682836,mobile,
3000573,0,4315.35741694071,S,1053,514,313,yahoo.com,-98.5985482473943,31017.611182207813,desktop,
3000574,0,1091.5316024529704,H,17999,206,158,hotmail.com,-43.314156670590535,43515.34181079156,mobile,MacOS
3000575,0,487.615632045607,C,6944,187,426,yahoo.com,-6.7733116079027695,47599.888784277806,desktop,
3000576,0,127.9565443712186,W,8404,228,492,,-33.405283391953574,16579.78675164113,desktop,iOS Device
3000577,0,3213.4377872118976,S,1954,494,208,yahoo.com,-17.73425315195726,4075.744894201175,desktop,MacOS
3000578,0,3039.399240083016,R,11625,474,484,,-98.671879654142,94743.38704659118,desktop,MacOS
3000579,0,2738.0200894432096,S,2629,440,256,hotmail.com,-45.79847015202739,24830.54598068717,mobile,Windows
3000580,0,1167.4160096187172,R,11973,103,290,yahoo.com,-54.04370224944781,24754.9414686395,desktop,iOS Device
3000581,1,1960.6209195685185,H,7859,426,299,,-50.1032055779207,9254.526323107197,desktop,Windows
3000582,0,2976.4369125790035,R,9841,509,411,,-92.7786814664812,92922.26744243408,mobile,Windows
3000583,0,2488.866625707255,H,11539,466,295,,-31.55646389306925,58393.97437903743,mobile,iOS Device
3000584,0,4939.049745872288,W,13682,405,134,gmail.com,-49.67795851413656,67036.64885541004,mobile,Windows
3000585,0,690.8343652580983,R,4278,495,478,hotmail.com,-23.48511501387361,91246.1118390422,desktop,iOS Device
3000586,0,3478.771324697493,S,7539,194,486,,-51.47093659382846,35216.396721178164,mobile,iOS Device
3000587,0,2027.5506528404176,H,17754,308,345,yahoo.com,-85.0618363773568,62529.22380267033,desktop,Windows
3000588,0,2146.716078478817,S,1857,324,336,,-35.174304592217794,4841.146018159859,desktop,
3000589,0,3590.8128506343,C,5886,558,203,gmail.com,-82.76136378948337,19490.480294881803,mobile,Windows
3000590,0,3465.2563951086045,H,13945,447,106,hotmail.com,-12.760543664518508,83293.33470390431,mobile,MacOS
3000591,0,4956.367408573919,R,8485,579,382,gmail.com,-38.688376093075846,76910.06727749524,mobile,Windows
3000592,0,650.6875043760849,H,14680,420,100,gmail.com,-84.27961164430458,35713.626454257545,desktop,iOS Device
3000593,0,529.50715042699,S,17767,146,318,gmail.com,-3.766194251879313,38304.25214964704,desktop,MacOS
3000594,0,3624.450697472418,W,15397,575,329,yahoo.com,-48.16345366646794,53821.88892180437,desktop,iOS Device
3000595,0,2896.1507158619816,H,11744,280,271,hotmail.com,-92.7101548128345,1023.8594638283204,desktop,
3000596,0,1378.0617261334312,R,5334,205,186,hotmail.com,-37.31670955849328,24883.18926776476,desktop,
3000597,0,406.3026512550432,C,13226,298,140,yahoo.com,-74.68010929871897,21614.94905221323,desktop,MacOS
3000598,0,437.4346654861884,W,14440,485,222,hotmail.com,-19.630654812269757,25797.81172822658,mobile,
3000599,0,4472.012464573951,C,16020,205,430,gmail.com,-18.21779264338093,80784.6784108107,desktop,
3000600,0,967.417950346527,H,5251,379,397,hotmail.com,-2.1052644145338206,28687.711798097876,mobile,Windows
3000601,0,1623.6240949564483,S,13180,359,472,yahoo.com,-49.813046897549626,19960.61088296467,mobile,Windows
3000602,0,1141.0154471126702,S,17140,207,277,gmail.com,-54.50431202722629,50922.08261851012,mobile,
3000603,0,1781.4315661013673,R,1922,118,162,yahoo.com,-24.65243945535194,86698.85860090046,mobile,
3000604,0,356.4249753030059,S,8957,509,264,,-86.75293436580735,24893.62067991249,mobile,Windows
3000605,0,2600.108356632269,W,16796,558,286,gmail.com,-45.30844862068758,8775.088036487072,desktop,
3000606,0,347.38669232515235,S,2230,395,482,gmail.com,-45.375239986914906,36284.0688491168,desktop,
3000607,0,4003.778974033584,R,11627,405,308,hotmail.com,-91.05268771896128,75017.53063193281,desktop,iOS Device
3000608,0,1176.2232887330608,H,11006,270,326,gmail.com,-58.20159144930864,55518.363924784666,desktop,
3000609,0,2704.659453876508,H,5933,430,488,yahoo.com,-14.671520143279809,81862.5435878604,mobile,MacOS
3000610,0,4401.594646931677,S,15295,592,147,hotmail.com,-14.384637800533966,95999.62261331416,mobile,iOS Device
3000611,0,3257.878071545499,C,17377,294,323,,-90.0762335080319,79473.58519841009,mobile,MacOS
3000612,0,2669.459354891163,H,1203,111,102,yahoo.com,-90.92791172521692,60776.50480553159,desktop,
3000613,0,1628.4254280457242,S,17544,294,471,,-73.73045229980647,49840.81721718567,desktop,Windows
3000614,0,1671.6795461604077,R,16899,589,274,,-12.523393744600654,4966.8395484784,desktop,iOS Device
3000615,0,3350.739906438969,S,4748,382,198,,-87.1097414926501,98447.87590259008,desktop,Windows
3000616,0,4970.755412493626,H,7718,468,215,gmail.com,-28.00031973725538,38964.63113492921,mobile,iOS Device
3000617,0,3312.5775573483998,R,2093,281,369,yahoo.com,-89.88343803868968,16070.593177769812,mobile,Windows
3000618,0,2793.339252676424,S,16228,549,467,yahoo.com,-37.68621462521746,67004.17668424922,desktop,iOS Device
3000619,0,3655.946046093838,W,17034,404,352,gmail.com,-64.39327008808553,29144.540620450472,desktop,iOS Device
3000620,0,2331.3760052957537,R,6710,243,416,hotmail.com,-21.10860370341329,58992.04882217372,mobile,MacOS
3000621,0,310.1102895779182,W,10732,485,194,,-76.63095511746364,59090.02287661453,mobile,Windows
3000622,0,2815.86111123077,C,4191,415,372,yahoo.com,-36.079817061004015,45127.25226938405,mobile,MacOS
3000623,0,4788.550169681847,R,1689,281,479,gmail.com,-76.4317465424115,83775.74293895921,mobile,MacOS
3000624,0,884.7616823647217,W,3103,129,123,,-28.633971688784627,27231.73909398886,desktop,Windows
3000625,0,3453.124405195122,H,1365,183,215,hotmail.com,-12.63219654392512,45414.62657015568,mobile,iOS Device
3000626,0,1012.659106408692,H,15010,265,250,hotmail.com,-87.31982008732399,54231.52073050618,mobile,MacOS
3000627,0,2683.7801455206754,C,12767,383,437,,-13.340431140449653,66698.84735596266,mobile,Windows
3000628,0,492.4154837371309,R,17103,380,149,hotmail.com,-40.64247455857021,78613.21320005336,mobile,iOS Device
3000629,0,2257.350971928344,R,13742,195,305,yahoo.com,-87.2889509132976,40085.92100494735,desktop,MacOS
3000630,0,3783.255011187278,R,13391,480,434,yahoo.com,-57.2458144640288,64958.64746556301,desktop,MacOS
3000631,0,1744.3819059525206,C,5172,365,178,yahoo.com,-83.91397065149022,15910.484353783391,desktop,MacOS
3000632,0,3327.909505191218,R,16623,543,169,hotmail.com,-29.965211113343045,93332.16195370538,desktop,iOS Device
3000633,0,3979.2953043407488,H,3378,397,126,yahoo.com,-24.11318655820503,38922.82183567935,desktop,MacOS
3000634,0,4636.617319202469,W,13031,395,370,gmail.com,-89.42034797272011,73222.62077566741,desktop,iOS Device
3000635,0,1180.8639884587133,H,6669,324,149,yahoo.com,-49.38601473053557,3013.7671063355874,mobile,
3000636,0,2002.586419888448,H,3735,432,391,yahoo.com,-18.53749439740828,21313.527147575893,mobile,MacOS
3000637,0,770.555906518783,W,10867,460,346,hotmail.com,-6.383695844900345,49221.17188803422,mobile,
3000638,0,4962.492675770292,H,9490,473,363,yahoo.com,-48.648213325823,87946.9943055023,mobile,Windows
3000639,0,4635.734829942234,C,1956,141,178,,-4.9720776388592896,53198.25984511704,desktop,MacOS
3000640,0,2704.3860800999923,W,10306,402,486,gmail.com,-46.43110295439702,93057.17774709404,mobile,Windows
3000641,0,4211.746138938343,H,7623,520,289,hotmail.com,-60.580950540009205,48895.89276169684,desktop,Windows
3000642,0,2609.5803065874907,S,15908,345,146,gmail.com,-15.179687144710456,49554.46057685904,mobile,Windows
3000643,0,3121.6925831337708,H,5460,307,460,,-50.7017289541911,12854.932061552658,mobile,
3000644,0,454.7309162589229,C,14986,336,453,hotmail.com,-52.809748943547696,80462.96817106976,mobile,iOS Device
3000645,0,3778.799398279072,R,13638,121,451,hotmail.com,-50.96875105901717,25449.575834239185,desktop,
3000646,0,647.2902833398218,H,3850,284,288,yahoo.com,-15.321499813025468,90061.6364478592,mobile,
3000647,0,4132.077474960117,R,14299,567,355,gmail.com,-16.805845831194787,91171.5978127092,desktop,Windows
3000648,0,3912.3201574752256,S,11698,341,321,,-59.64800075597888,94387.70107554084,desktop,MacOS
3000649,0,3546.6360417374526,H,5594,462,471,,-66.67001401294749,52502.81842120591,mobile,iOS Device
3000650,0,190.44029881856292,W,15282,382,340,hotmail.com,-50.80719759608707,68032.28469358079,desktop,Windows
3000651,0,1522.6104961671897,R,17285,140,368,yahoo.com,-42.72274902628909,78073.07212610469,desktop,iOS Device
3000652,0,1322.931723855106,S,15334,435,100,hotmail.com,-76.1662789372003,13970.447246396094,mobile,
3000653,0,1807.0806732828803,W,7644,261,133,hotmail.com,-20.60449152844093,60494.76230475223,mobile,iOS Device
3000654,0,447.33730635155433,W,3850,259,178,hotmail.com,-51.35172342675772,4395.492229027856,mobile,iOS Device
3000655,0,4685.419536925004,W,15933,573,335,hotmail.com,-66.59544515800404,50259.04225548386,mobile,MacOS
3000656,0,2773.4731811547576,W,1165,188,433,,-89.31790070360094,16329.425480402511,mobile,Windows
3000657,0,1534.5663101835376,H,11701,421,476,,-76.1154839596393,19109.369670246386,mobile,iOS Device
3000658,0,1990.9377702006743,H,1919,111,448,hotmail.com,-5.0718828244016265,37139.70910256755,desktop,iOS Device
3000659,0,2241.54067711913,H,9305,523,197,hotmail.com,-69.49003131804734,43811.2795049338,mobile,
3000660,0,3006.9657234694805,S,16715,172,181,yahoo.com,-83.11407106329646,62694.07002868654,mobile,
3000661,1,2583.240344205524,S,4839,175,291,hotmail.com,-53.93272083450068,8368.413425413051,desktop,iOS Device
3000662,0,4597.765946339942,S,12618,445,352,,-69.29122566397513,50865.48436250702,mobile,Windows
3000663,0,2489.847779700093,C,14519,300,137,gmail.com,-96.4840749728806,19079.88789505701,desktop,iOS Device
3000664,0,4960.86849396833,S,11776,109,113,,-67.68547827205828,57823.542328142445,mobile,iOS Device
3000665,0,4258.610539148028,H,1067,451,491,yahoo.com,-45.58913760605314,64103.05661385717,mobile,MacOS
3000666,0,1050.4674666431056,H,10788,325,446,,-44.82876279800331,56114.21639873253,desktop,Windows
3000667,0,4653.670121073142,C,6660,275,409,gmail.com,-64.34410788231114,74091.25553735245,mobile,MacOS
3000668,0,590.6683254485257,C,5478,375,485,hotmail.com,-55.26972437473994,34225.31517984923,desktop,Windows
3000669,0,4089.074045371046,S,9210,138,308,gmail.com,-3.448208176523366,76745.55257167996,mobile,Windows
3000670,0,1909.310234448135,R,11922,159,456,hotmail.com,-62.26515227696884,43843.94108911118,mobile,Windows
3000671,0,4391.091859020897,C,4521,165,188,hotmail.com,-74.1773186740017,48934.26533393708,desktop,MacOS
3000672,0,4341.6028836361775,W,1572,420,155,,-75.65329559332399,65162.11059884607,mobile,MacOS
3000673,0,4031.5677465869294,H,8082,534,193,,-54.223538729586586,2817.480015923172,mobile,MacOS
3000674,0,3952.251877172236,W,6395,223,192,,-24.0479851283056,65745.42792060459,desktop,
3000675,1,1530.3489040992235,H,16407,263,439,yahoo.com,-79.40118158115268,62239.92975813942,mobile,MacOS
3000676,0,413.7872224257484,H,12094,507,184,,-29.07038728592319,31674.86455857471,desktop,
3000677,0,2020.871092038156,C,1650,510,344,yahoo.com,-97.88501766505836,9493.63420504946,mobile,
3000678,1,875.8873297826783,C,6741,485,121,,-58.1067022016054,10002.609541391072,desktop,
3000679,0,3477.805933623284,W,14281,258,390,hotmail.com,-22.41349347972131,92399.15095153762,mobile,iOS Device
3000680,0,1737.0376354235498,H,7838,156,371,yahoo.com,-66.12670442255686,69238.65280135788,desktop,iOS Device
3000681,0,4878.294902290975,W,4262,177,405,gmail.com,-43.62628985546005,13583.1587633033,desktop,iOS Device
3000682,0,3208.4506659532067,R,5996,293,221,yahoo.com,-79.50207671740893,36315.59376158173,mobile,
3000683,0,4114.178012535461,W,12826,384,227,yahoo.com,-25.80046088738277,59655.81639625805,mobile,
3000684,0,671.2981169818237,S,3827,114,212,gmail.com,-94.77208967312404,83721.59880397422,desktop,Windows
3000685,0,4311.4522665403865,W,15211,111,372,yahoo.com,-14.745735512449968,5322.431942587845,mobile,
3000686,0,4614.558380661838,S,6232,200,435,hotmail.com,-80.18036135783319,24426.68001553088,desktop,iOS Device
3000687,0,2440.4389749064903,S,3217,255,229,,-12.560196829166928,89085.15003924262,mobile,
3000688,0,3035.202159377377,S,15232,439,231,gmail.com,-64.74707586994828,1907.389468197832,mobile,
3000689,0,3826.400906505947,R,15026,224,184,,-27.73164255255133,20938.511176594853,desktop,Windows
3000690,0,882.4447500294586,W,14878,458,449,hotmail.com,-68.07747022138116,95943.39342132364,desktop,
3000691,0,2517.8047215525776,W,7837,379,489,gmail.com,-9.408832876535245,61726.78280569494,mobile,MacOS
3000692,0,1999.3285085838424,R,8031,504,180,,-87.33628744816257,26905.46529711314,mobile,Windows
3000693,0,740.4062208896231,H,15806,493,424,,-82.14802107274014,7632.118345188913,mobile,
3000694,0,1843.9967672347416,C,4716,209,168,hotmail.com,-50.696987484119774,3790.9427042749935,mobile,
3000695,0,350.1798238336129,W,4414,433,247,,-91.8061560961854,25229.7628840558,mobile,Windows
3000696,0,138.80141567794004,C,1570,456,115,hotmail.com,-80.40198152982381,88267.09613930214,desktop,
3000697,0,684.4797828825656,R,14288,245,406,yahoo.com,-5.623361778798568,42175.45177545344,mobile,iOS Device
3000698,0,4815.944406829977,H,1917,315,204,hotmail.com,-2.3510338852112795,72313.00354743331,mobile,MacOS
3000699,0,2752.1523841161347,H,11066,497,264,yahoo.com,-62.37406706695781,91910.2185026158,desktop,MacOS
3000700,0,4829.452584154567,H,7982,261,300,gmail.com,-7.671397898606429,41396.00569867884,desktop,iOS Device
3000701,0,2168.1644128673584,R,7336,227,296,,-45.51753243265683,19936.459732702308,desktop,
3000702,0,1565.9625040954452,S,17999,413,284,hotmail.com,-73.02575341262329,52194.67515483503,mobile,
3000703,0,2535.647895572818,S,10941,431,421,hotmail.com,-29.76012789194013,90900.28501892558,desktop,MacOS
3000704,0,2203.1633262782216,C,13380,249,364,,-34.109819342514285,80633.06699963236,desktop,
3000705,1,537.2667744661021,S,12667,553,462,,-1.0874680891266593,7517.154492952224,desktop,MacOS
3000706,0,3207.723310304129,S,5529,135,199,gmail.com,-73.49527125907167,69564.7072076806,desktop,MacOS
3000707,0,1088.030530722902,H,13192,272,441,gmail.com,-32.794049733826455,57617.85472343642,mobile,iOS Device
3000708,0,3101.7438949401694,H,9566,519,419,hotmail.com,-94.79762449705532,90838.85445829612,mobile,MacOS
3000709,0,3254.503451066785,C,8226,121,313,gmail.com,-88.63539613032806,13125.660268179428,mobile,
3000710,0,768.604017111954,W,6162,305,377,yahoo.com,-99.60816250489069,53869.575207261005,desktop,
3000711,0,316.1346392822341,C,17590,226,261,gmail.com,-0.0539318940326865,88066.80665767734,desktop,Windows
3000712,0,3906.0003144815146,C,2319,435,256,gmail.com,-19.77263028525222,41592.35488743256,desktop,
3000713,0,2304.4041146089075,R,2141,544,350,hotmail.com,-21.32769852664592,48717.49685555384,desktop,Windows
3000714,0,300.2373395723242,R,5627,455,465,yahoo.com,-49.02739247118203,7975.607089028871,desktop,MacOS
3000715,0,4974.382922677138,C,15501,539,196,gmail.com,-69.993291709456,28536.22040444217,desktop,
3000716,0,298.3249993718695,C,3690,316,117,yahoo.com,-84.8735715537324,33126.15826772578,mobile,iOS Device
3000717,1,3478.22579200418,C,8323,195,426,yahoo.com,-71.53252611535363,94567.1224257438,mobile,iOS Device
3000718,0,4918.557837064433,S,4255,516,482,yahoo.com,-62.402877807086085,28984.068693574744,desktop,iOS Device
3000719,0,1203.5087200374687,R,6213,528,196,,-24.3689903019706,46626.004791695545,mobile,MacOS
3000720,0,719.8243497491089,C,5108,263,100,,-46.03382110968476,67459.1379328637,desktop,MacOS
3000721,0,615.7108477179202,H,10802,247,315,,-92.25163734445174,17056.15386837986,desktop,Windows
3000722,0,1523.342986362302,H,12413,117,231,,-98.19709910410876,49157.79632704557,mobile,iOS Device
3000723,0,514.2185969431271,S,15995,393,359,hotmail.com,-89.76678204659369,74115.36490811485,desktop,Windows
3000724,0,3463.885095053718,S,13583,294,224,gmail.com,-58.950128630262064,86818.66608967954,mobile,Windows
3000725,0,320.8360726690128,W,6021,250,181,,-6.680708295098171,62999.66819158024,desktop,
3000726,0,2552.0164194674508,W,7582,579,382,hotmail.com,-36.25975187907784,67236.29801637784,desktop,
3000727,0,4983.517300726354,W,14455,464,270,gmail.com,-19.81741001244849,13502.063785872328,mobile,iOS Device
3000728,0,4071.711644835034,S,14117,222,158,,-53.362540549545145,94631.87322738837,desktop,MacOS
3000729,0,3079.944996772744,S,2262,499,131,gmail.com,-63.83339168049572,14124.833670963752,desktop,
3000730,0,1538.2055677251922,S,8382,286,260,,-89.15996272833773,77692.62078099803,desktop,MacOS
3000731,0,3123.240223095276,H,4327,552,383,hotmail.com,-12.406697781379506,27216.815856053563,mobile,Windows
3000732,0,2639.936904919142,S,11020,551,205,yahoo.com,-21.683997097209712,93425.7212264239,desktop,Windows
3000733,0,2136.1560856129536,H,17848,248,204,yahoo.com,-83.18819024022748,72275.99439757847,desktop,Windows
3000734,0,662.2447799335954,W,15062,203,327,gmail.com,-48.77394361237395,75627.55758485853,desktop,Windows
3000735,0,4434.155034049929,W,7774,342,287,hotmail.com,-51.26251920787551,22686.85813292845,mobile,iOS Device
3000736,0,2254.4253976183995,W,16160,561,169,yahoo.com,-37.49084473134714,44860.95768688092,mobile,Windows
3000737,0,981.1663339856176,C,2230,330,417,,-5.381310600873874,62163.50626433936,mobile,
3000738,0,1845.119160877675,C,10076,578,389,yahoo.com,-42.02285582375204,77227.3882024535,mobile,Windows
3000739,0,2076.507465119346,R,4805,305,186,gmail.com,-45.97827332213814,11291.978215326568,mobile,MacOS
3000740,0,4139.414098878703,R,15715,297,469,gmail.com,-94.9677067065336,96274.16632899833,desktop,
3000741,0,3670.735759001396,R,6750,495,461,hotmail.com,-93.7092523981976,89131.84638490104,mobile,MacOS
3000742,0,3848.8314192702856,C,16627,499,155,gmail.com,-81.26532086732111,27764.51045906285,mobile,MacOS
3000743,0,65.04600949894959,C,14232,436,212,yahoo.com,-96.75292283082516,82453.26406020086,desktop,iOS Device
3000744,0,2086.60845091701,R,4135,592,112,yahoo.com,-25.664710442998768,52314.06838094252,mobile,iOS Device
3000745,0,2411.9073166602648,R,7953,186,117,yahoo.com,-27.666969600603693,46718.84167463984,desktop,MacOS
3000746,0,105.76946134705288,S,2546,241,281,yahoo.com,-86.39437655683571,32128.97647532913,mobile,MacOS
3000747,0,1306.4679116377208,R,16457,416,212,hotmail.com,-16.39210992047191,58515.890076527656,desktop,Windows
3000748,0,3803.8462173794537,S,3411,298,328,,-84.5213965153888,73259.02265265617,desktop,
3000749,0,694.1774315877053,H,15113,145,270,,-69.88244130026412,41682.35759131307,mobile,Windows
3000750,0,2681.197555948432,C,5145,387,394,hotmail.com,-75.1023100838635,63292.70010782092,mobile,iOS Device
3000751,0,1083.8573413660151,R,3775,114,288,gmail.com,-62.76929014269522,70231.97919437508,desktop,iOS Device
3000752,0,70.48266547302742,C,14193,143,178,,-74.53362341100382,71401.0598845133,desktop,Windows
3000753,0,1213.595273421712,C,13851,500,245,gmail.com,-51.1049073561548,6144.643714986844,desktop,
3000754,0,4879.610037001168,C,14070,268,281,,-59.25921186453146,86115.03276282162,desktop,MacOS
3000755,0,4009.670188296118,H,4970,409,385,gmail.com,-1.3430509220673486,46367.078161739744,desktop,Windows
3000756,0,4798.287455161957,W,15119,594,349,hotmail.com,-94.40736498717744,26979.19208792523,desktop,iOS Device
3000757,0,2444.3916791925485,R,5331,143,453,yahoo.com,-85.78186236126484,24934.68624048848,desktop,
3000758,0,557.5836314007424,W,11295,197,413,gmail.com,-94.71741060913976,48818.39717155109,mobile,iOS Device
3000759,0,2744.317849978728,W,2942,360,295,yahoo.com,-37.41588050176242,88796.32240742697,desktop,
3000760,0,2277.3428994542046,W,17575,208,422,gmail.com,-94.54907225862804,38456.410586582046,mobile,
3000761,0,4223.341842870684,C,14404,382,170,gmail.com,-16.356026262387672,75222.84893157078,mobile,
3000762,0,499.4320781133805,S,1861,471,347,gmail.com,-48.80613693180722,10585.05436773464,desktop,Windows
3000763,0,2446.323273738673,C,10275,442,245,gmail.com,-47.29923754184663,48129.61351295512,desktop,Windows
3000764,0,758.7428368229814,C,5134,203,205,gmail.com,-43.84054922878058,99176.92789888082,mobile,Windows
3000765,0,1630.1328751813992,W,12803,355,362,yahoo.com,-82.91862936937892,77273.34247644136,desktop,
3000766,0,3689.41181616512,C,16408,478,395,gmail.com,-80.23096968855124,21842.320355620686,desktop,
3000767,0,2385.330465550145,W,17351,305,169,yahoo.com,-68.11826771269953,50642.70589609316,mobile,iOS Device
3000768,0,1885.6825428773889,S,5131,434,292,hotmail.com,-40.65035841781486,24128.851601208087,mobile,MacOS
3000769,0,1978.4366300644765,R,13057,142,167,,-78.98822240597855,41546.53179898841,mobile,Windows
3000770,0,2302.6393743458734,W,12349,452,404,gmail.com,-88.36682728667388,78228.31834976151,desktop,
3000771,0,3927.2325537469137,S,12486,344,151,,-2.9883113581567784,77351.25671374996,desktop,iOS Device
3000772,0,4461.50259781177,R,6457,386,469,yahoo.com,-97.80181851903772,23581.937412336127,mobile,iOS Device
3000773,0,4777.120085654602,H,7079,454,462,hotmail.com,-19.73025946639784,92300.10849733117,desktop,iOS Device
3000774,0,3936.6478974139222,W,13453,372,384,hotmail.com,-21.1964850424978,59664.250093717856,mobile,Windows
3000775,0,1583.8804097825837,W,13158,575,433,hotmail.com,-70.2785886154904,38612.50480523944,desktop,Windows
3000776,0,3443.792183371845,H,16735,182,108,,-86.43733839926865,50691.6224973052,mobile,MacOS
3000777,0,2193.6395890364056,H,16830,209,350,yahoo.com,-85.43713532945766,60902.05409033663,desktop,iOS Device
3000778,0,1280.8064040097954,W,16125,537,431,gmail.com,-30.256838276280742,56429.16265273275,mobile,Windows
